device_id,timestamp,battery_level,humidity_reading,temperature,charging_cycles,lot_number,region
SC-2024-341-2042,2024-11-14 00:00:00,86,64.6,21,338,LOT341,EMEA
SC-2024-341-2042,2024-11-21 00:00:00,91,63.5,23,338,LOT341,EMEA
SC-2024-341-2043,2024-10-06 00:00:00,92,88.3,22,145,LOT341,EMEA
SC-2024-341-2043,2024-10-15 00:00:00,70,59.1,25,145,LOT341,EMEA
SC-2024-341-2043,2024-10-21 00:00:00,32,59.4,25,145,LOT341,EMEA
SC-2024-341-2043,2024-11-04 00:00:00,92,77.9,19,145,LOT341,EMEA
SC-2024-341-2043,2024-11-13 00:00:00,87,93.4,23,145,LOT341,EMEA
SC-2024-341-2043,2024-11-23 00:00:00,91,92.8,18,145,LOT341,EMEA
SC-2024-341-2044,2024-10-01 00:00:00,90,87.9,21,313,LOT341,EMEA
SC-2024-341-2044,2024-10-13 00:00:00,86,69.5,23,313,LOT341,EMEA
SC-2024-341-2044,2024-10-21 00:00:00,90,68.8,23,313,LOT341,EMEA
SC-2024-341-2044,2024-11-02 00:00:00,87,70.9,20,313,LOT341,EMEA
SC-2024-341-2044,2024-11-10 00:00:00,63,64.7,20,313,LOT341,EMEA
SC-2024-341-2044,2024-11-23 00:00:00,96,77.2,22,313,LOT341,EMEA
SC-2024-341-2045,2024-10-01 00:00:00,48,91.3,19,318,LOT341,EMEA
SC-2024-341-2045,2024-10-14 00:00:00,82,76.4,24,318,LOT341,EMEA
SC-2024-341-2045,2024-10-25 00:00:00,83,80.3,22,318,LOT341,EMEA
SC-2024-341-2045,2024-11-01 00:00:00,85,94.9,23,318,LOT341,EMEA
SC-2024-341-2045,2024-11-10 00:00:00,53,92.0,23,318,LOT341,EMEA
SC-2024-341-2045,2024-11-24 00:00:00,92,92.7,24,318,LOT341,EMEA
SC-2024-341-2046,2024-10-01 00:00:00,28,92.4,22,120,LOT341,EMEA
SC-2024-341-2046,2024-10-13 00:00:00,74,78.3,21,120,LOT341,EMEA
SC-2024-341-2046,2024-10-24 00:00:00,17,72.4,18,120,LOT341,EMEA
SC-2024-341-2046,2024-11-04 00:00:00,83,74.6,22,120,LOT341,EMEA
SC-2024-341-2046,2024-11-15 00:00:00,93,62.3,19,120,LOT341,EMEA
SC-2024-341-2046,2024-11-24 00:00:00,92,78.5,19,120,LOT341,EMEA
SC-2024-341-2047,2024-10-03 00:00:00,89,70.5,19,207,LOT341,EMEA
SC-2024-341-2047,2024-10-13 00:00:00,87,71.5,22,207,LOT341,EMEA
SC-2024-341-2047,2024-10-23 00:00:00,83,66.9,23,207,LOT341,EMEA
SC-2024-341-2047,2024-11-04 00:00:00,65,88.3,25,207,LOT341,EMEA
SC-2024-341-2047,2024-11-13 00:00:00,90,65.0,25,207,LOT341,EMEA
SC-2024-341-2047,2024-11-24 00:00:00,94,73.0,19,207,LOT341,EMEA
SC-2024-341-2048,2024-10-01 00:00:00,54,71.3,21,321,LOT341,EMEA
SC-2024-341-2048,2024-10-15 00:00:00,8,91.9,22,321,LOT341,EMEA
SC-2024-341-2048,2024-10-22 00:00:00,89,92.1,20,321,LOT341,EMEA
SC-2024-341-2048,2024-11-05 00:00:00,82,88.0,18,321,LOT341,EMEA
SC-2024-341-2048,2024-11-10 00:00:00,86,91.7,24,321,LOT341,EMEA
SC-2024-341-2048,2024-11-22 00:00:00,89,84.2,21,321,LOT341,EMEA
SC-2024-341-2049,2024-10-06 00:00:00,82,89.0,18,256,LOT341,EMEA
SC-2024-341-2049,2024-10-13 00:00:00,28,61.7,18,256,LOT341,EMEA
SC-2024-341-2049,2024-10-21 00:00:00,90,77.2,21,256,LOT341,EMEA
SC-2024-341-2049,2024-10-31 00:00:00,82,82.5,25,256,LOT341,EMEA
SC-2024-341-2049,2024-11-13 00:00:00,85,69.9,20,256,LOT341,EMEA
SC-2024-341-2049,2024-11-21 00:00:00,93,77.5,25,256,LOT341,EMEA
SC-2024-341-2050,2024-10-04 00:00:00,91,79.3,23,205,LOT341,EMEA
SC-2024-341-2050,2024-10-13 00:00:00,85,77.7,24,205,LOT341,EMEA
SC-2024-341-2050,2024-10-23 00:00:00,91,72.6,22,205,LOT341,EMEA
SC-2024-341-2050,2024-11-01 00:00:00,48,78.2,23,205,LOT341,EMEA
SC-2024-341-2050,2024-11-11 00:00:00,48,65.4,23,205,LOT341,EMEA
SC-2024-341-2050,2024-11-24 00:00:00,94,69.9,23,205,LOT341,EMEA
SC-2024-341-2051,2024-10-05 00:00:00,71,74.6,21,175,LOT341,EMEA
SC-2024-341-2051,2024-10-13 00:00:00,83,65.3,23,175,LOT341,EMEA
SC-2024-341-2051,2024-10-25 00:00:00,88,92.9,20,175,LOT341,EMEA
SC-2024-341-2051,2024-10-31 00:00:00,92,73.8,18,175,LOT341,EMEA
SC-2024-341-2051,2024-11-10 00:00:00,91,74.1,25,175,LOT341,EMEA
SC-2024-341-2051,2024-11-23 00:00:00,95,61.0,18,175,LOT341,EMEA
SC-2024-341-2052,2024-10-03 00:00:00,83,58.9,21,320,LOT341,EMEA
SC-2024-341-2052,2024-10-14 00:00:00,86,61.9,19,320,LOT341,EMEA
SC-2024-341-2052,2024-10-25 00:00:00,5,78.8,21,320,LOT341,EMEA
SC-2024-341-2052,2024-11-02 00:00:00,88,80.6,18,320,LOT341,EMEA
SC-2024-341-2052,2024-11-11 00:00:00,87,69.3,22,320,LOT341,EMEA
SC-2024-341-2052,2024-11-23 00:00:00,91,94.7,24,320,LOT341,EMEA
SC-2024-341-2053,2024-10-05 00:00:00,92,86.5,20,132,LOT341,EMEA
SC-2024-341-2053,2024-10-12 00:00:00,8,86.5,21,132,LOT341,EMEA
SC-2024-341-2053,2024-10-24 00:00:00,73,83.9,21,132,LOT341,EMEA
SC-2024-341-2053,2024-11-05 00:00:00,91,77.5,22,132,LOT341,EMEA
SC-2024-341-2053,2024-11-14 00:00:00,91,59.5,20,132,LOT341,EMEA
SC-2024-341-2053,2024-11-20 00:00:00,91,93.0,22,132,LOT341,EMEA
SC-2024-341-2054,2024-10-03 00:00:00,56,69.4,22,293,LOT341,EMEA
SC-2024-341-2054,2024-10-14 00:00:00,89,79.7,24,293,LOT341,EMEA
SC-2024-341-2054,2024-10-23 00:00:00,83,91.3,23,293,LOT341,EMEA
SC-2024-341-2054,2024-11-01 00:00:00,90,78.1,24,293,LOT341,EMEA
SC-2024-341-2054,2024-11-13 00:00:00,88,81.7,25,293,LOT341,EMEA
SC-2024-341-2054,2024-11-21 00:00:00,92,85.4,18,293,LOT341,EMEA
SC-2024-341-2055,2024-10-02 00:00:00,84,77.8,19,190,LOT341,EMEA
SC-2024-341-2055,2024-10-12 00:00:00,92,59.7,25,190,LOT341,EMEA
SC-2024-341-2055,2024-10-22 00:00:00,92,69.2,22,190,LOT341,EMEA
SC-2024-341-2055,2024-10-31 00:00:00,86,65.0,21,190,LOT341,EMEA
SC-2024-341-2055,2024-11-12 00:00:00,92,93.7,23,190,LOT341,EMEA
SC-2024-341-2055,2024-11-22 00:00:00,89,59.9,21,190,LOT341,EMEA
SC-2024-341-2056,2024-10-04 00:00:00,90,88.5,20,214,LOT341,EMEA
SC-2024-341-2056,2024-10-12 00:00:00,87,90.3,22,214,LOT341,EMEA
SC-2024-341-2056,2024-10-21 00:00:00,91,85.3,21,214,LOT341,EMEA
SC-2024-341-2056,2024-11-05 00:00:00,85,77.4,23,214,LOT341,EMEA
SC-2024-341-2056,2024-11-10 00:00:00,87,64.6,25,214,LOT341,EMEA
SC-2024-341-2056,2024-11-25 00:00:00,88,71.7,24,214,LOT341,EMEA
SC-2024-341-2057,2024-10-01 00:00:00,48,83.9,20,254,LOT341,EMEA
SC-2024-341-2057,2024-10-13 00:00:00,33,91.7,23,254,LOT341,EMEA
SC-2024-341-2057,2024-10-23 00:00:00,88,61.7,19,254,LOT341,EMEA
SC-2024-341-2057,2024-11-04 00:00:00,63,93.1,19,254,LOT341,EMEA
SC-2024-341-2057,2024-11-11 00:00:00,82,91.0,20,254,LOT341,EMEA
SC-2024-341-2057,2024-11-25 00:00:00,89,84.4,23,254,LOT341,EMEA
SC-2024-341-2058,2024-10-01 00:00:00,37,60.7,24,175,LOT341,EMEA
SC-2024-341-2058,2024-10-15 00:00:00,85,65.5,21,175,LOT341,EMEA
SC-2024-341-2058,2024-10-25 00:00:00,43,65.6,22,175,LOT341,EMEA
SC-2024-341-2058,2024-11-02 00:00:00,61,81.7,20,175,LOT341,EMEA
SC-2024-341-2058,2024-11-11 00:00:00,28,58.6,24,175,LOT341,EMEA
SC-2024-341-2058,2024-11-25 00:00:00,94,92.1,22,175,LOT341,EMEA
SC-2024-341-2059,2024-10-03 00:00:00,85,65.6,25,263,LOT341,EMEA
SC-2024-341-2059,2024-10-13 00:00:00,92,83.5,22,263,LOT341,EMEA
SC-2024-341-2059,2024-10-21 00:00:00,91,92.2,25,263,LOT341,EMEA
SC-2024-341-2059,2024-11-03 00:00:00,89,58.2,18,263,LOT341,EMEA
SC-2024-341-2059,2024-11-15 00:00:00,94,66.9,23,263,LOT341,EMEA
SC-2024-341-2059,2024-11-20 00:00:00,94,88.1,24,263,LOT341,EMEA
SC-2024-341-2060,2024-10-03 00:00:00,53,88.8,20,145,LOT341,EMEA
SC-2024-341-2060,2024-10-16 00:00:00,28,94.4,23,145,LOT341,EMEA
SC-2024-341-2060,2024-10-23 00:00:00,88,94.5,18,145,LOT341,EMEA
SC-2024-341-2060,2024-11-01 00:00:00,88,88.6,21,145,LOT341,EMEA
SC-2024-341-2060,2024-11-10 00:00:00,87,71.8,19,145,LOT341,EMEA
SC-2024-341-2060,2024-11-23 00:00:00,96,89.0,21,145,LOT341,EMEA
SC-2024-341-2061,2024-10-05 00:00:00,16,59.7,22,162,LOT341,EMEA
SC-2024-341-2061,2024-10-13 00:00:00,55,63.2,25,162,LOT341,EMEA
SC-2024-341-2061,2024-10-26 00:00:00,84,67.1,24,162,LOT341,EMEA
SC-2024-341-2061,2024-11-01 00:00:00,85,82.7,24,162,LOT341,EMEA
SC-2024-341-2061,2024-11-10 00:00:00,18,90.6,21,162,LOT341,EMEA
SC-2024-341-2061,2024-11-24 00:00:00,95,73.6,24,162,LOT341,EMEA
SC-2024-341-2062,2024-10-05 00:00:00,83,79.1,23,162,LOT341,EMEA
SC-2024-341-2062,2024-10-14 00:00:00,90,90.0,25,162,LOT341,EMEA
SC-2024-341-2062,2024-10-24 00:00:00,91,81.2,21,162,LOT341,EMEA
SC-2024-341-2062,2024-11-04 00:00:00,36,65.6,19,162,LOT341,EMEA
SC-2024-341-2062,2024-11-14 00:00:00,86,90.5,25,162,LOT341,EMEA
SC-2024-341-2062,2024-11-23 00:00:00,88,85.3,21,162,LOT341,EMEA
SC-2024-341-2063,2024-10-01 00:00:00,63,68.1,18,168,LOT341,EMEA
SC-2024-341-2063,2024-10-12 00:00:00,86,83.5,23,168,LOT341,EMEA
SC-2024-341-2063,2024-10-21 00:00:00,89,73.4,23,168,LOT341,EMEA
SC-2024-341-2063,2024-11-03 00:00:00,85,73.3,25,168,LOT341,EMEA
SC-2024-341-2063,2024-11-12 00:00:00,85,68.3,20,168,LOT341,EMEA
SC-2024-341-2063,2024-11-20 00:00:00,88,91.3,24,168,LOT341,EMEA
SC-2024-341-2064,2024-10-04 00:00:00,40,88.2,23,122,LOT341,EMEA
SC-2024-341-2064,2024-10-16 00:00:00,86,76.1,19,122,LOT341,EMEA
SC-2024-341-2064,2024-10-24 00:00:00,84,80.2,19,122,LOT341,EMEA
SC-2024-341-2064,2024-11-05 00:00:00,55,81.2,24,122,LOT341,EMEA
SC-2024-341-2064,2024-11-10 00:00:00,51,72.6,22,122,LOT341,EMEA
SC-2024-341-2064,2024-11-21 00:00:00,90,83.8,24,122,LOT341,EMEA
SC-2024-341-2065,2024-10-03 00:00:00,56,74.6,22,140,LOT341,EMEA
SC-2024-341-2065,2024-10-12 00:00:00,59,82.5,23,140,LOT341,EMEA
SC-2024-341-2065,2024-10-24 00:00:00,89,66.3,18,140,LOT341,EMEA
SC-2024-341-2065,2024-11-05 00:00:00,82,81.6,20,140,LOT341,EMEA
SC-2024-341-2065,2024-11-12 00:00:00,54,62.3,18,140,LOT341,EMEA
SC-2024-341-2065,2024-11-25 00:00:00,89,91.4,23,140,LOT341,EMEA
SC-2024-341-2066,2024-10-04 00:00:00,91,76.1,21,317,LOT341,EMEA
SC-2024-341-2066,2024-10-15 00:00:00,70,64.8,22,317,LOT341,EMEA
SC-2024-341-2066,2024-10-22 00:00:00,83,70.1,22,317,LOT341,EMEA
SC-2024-341-2066,2024-11-01 00:00:00,83,92.9,23,317,LOT341,EMEA
SC-2024-341-2066,2024-11-14 00:00:00,88,67.5,24,317,LOT341,EMEA
SC-2024-341-2066,2024-11-25 00:00:00,95,83.2,19,317,LOT341,EMEA
SC-2024-341-2067,2024-10-01 00:00:00,92,92.4,18,115,LOT341,EMEA
SC-2024-341-2067,2024-10-15 00:00:00,91,72.7,19,115,LOT341,EMEA
SC-2024-341-2067,2024-10-21 00:00:00,62,77.8,19,115,LOT341,EMEA
SC-2024-341-2067,2024-10-31 00:00:00,10,68.5,18,115,LOT341,EMEA
SC-2024-341-2067,2024-11-12 00:00:00,7,79.1,19,115,LOT341,EMEA
SC-2024-341-2067,2024-11-21 00:00:00,94,62.0,25,115,LOT341,EMEA
SC-2024-341-2068,2024-10-03 00:00:00,84,62.4,24,282,LOT341,EMEA
SC-2024-341-2068,2024-10-14 00:00:00,44,88.4,20,282,LOT341,EMEA
SC-2024-341-2068,2024-10-24 00:00:00,52,90.7,20,282,LOT341,EMEA
SC-2024-341-2068,2024-11-05 00:00:00,53,93.2,21,282,LOT341,EMEA
SC-2024-341-2068,2024-11-14 00:00:00,84,78.5,23,282,LOT341,EMEA
SC-2024-341-2068,2024-11-24 00:00:00,93,76.4,22,282,LOT341,EMEA
SC-2024-341-2069,2024-10-03 00:00:00,72,62.7,19,191,LOT341,EMEA
SC-2024-341-2069,2024-10-13 00:00:00,92,94.8,20,191,LOT341,EMEA
SC-2024-341-2069,2024-10-26 00:00:00,85,75.4,24,191,LOT341,EMEA
SC-2024-341-2069,2024-11-05 00:00:00,87,62.0,20,191,LOT341,EMEA
SC-2024-341-2069,2024-11-13 00:00:00,90,66.5,20,191,LOT341,EMEA
SC-2024-341-2069,2024-11-24 00:00:00,89,88.8,19,191,LOT341,EMEA
SC-2024-341-2070,2024-10-02 00:00:00,86,64.8,24,210,LOT341,EMEA
SC-2024-341-2070,2024-10-11 00:00:00,86,86.2,20,210,LOT341,EMEA
SC-2024-341-2070,2024-10-21 00:00:00,91,87.8,25,210,LOT341,EMEA
SC-2024-341-2070,2024-11-01 00:00:00,82,66.9,25,210,LOT341,EMEA
SC-2024-341-2070,2024-11-15 00:00:00,96,80.8,24,210,LOT341,EMEA
SC-2024-341-2070,2024-11-21 00:00:00,88,74.2,19,210,LOT341,EMEA
SC-2024-341-2071,2024-10-03 00:00:00,91,63.3,19,318,LOT341,EMEA
SC-2024-341-2071,2024-10-13 00:00:00,92,80.1,21,318,LOT341,EMEA
SC-2024-341-2071,2024-10-24 00:00:00,82,59.5,23,318,LOT341,EMEA
SC-2024-341-2071,2024-11-01 00:00:00,89,92.5,25,318,LOT341,EMEA
SC-2024-341-2071,2024-11-14 00:00:00,88,86.4,22,318,LOT341,EMEA
SC-2024-341-2071,2024-11-21 00:00:00,91,65.0,25,318,LOT341,EMEA
SC-2024-341-2072,2024-10-05 00:00:00,89,65.8,23,137,LOT341,EMEA
SC-2024-341-2072,2024-10-14 00:00:00,83,69.8,20,137,LOT341,EMEA
SC-2024-341-2072,2024-10-26 00:00:00,83,79.0,21,137,LOT341,EMEA
SC-2024-341-2072,2024-11-01 00:00:00,82,93.1,21,137,LOT341,EMEA
SC-2024-341-2072,2024-11-12 00:00:00,59,70.6,24,137,LOT341,EMEA
SC-2024-341-2072,2024-11-23 00:00:00,91,93.2,19,137,LOT341,EMEA
SC-2024-341-2073,2024-10-02 00:00:00,83,92.1,19,134,LOT341,EMEA
SC-2024-341-2073,2024-10-11 00:00:00,91,71.0,21,134,LOT341,EMEA
SC-2024-341-2073,2024-10-23 00:00:00,90,65.4,22,134,LOT341,EMEA
SC-2024-341-2073,2024-11-01 00:00:00,42,81.8,24,134,LOT341,EMEA
SC-2024-341-2073,2024-11-10 00:00:00,21,72.5,21,134,LOT341,EMEA
SC-2024-341-2073,2024-11-24 00:00:00,95,63.7,21,134,LOT341,EMEA
SC-2024-341-2074,2024-10-06 00:00:00,86,68.8,19,185,LOT341,EMEA
SC-2024-341-2074,2024-10-11 00:00:00,87,60.4,24,185,LOT341,EMEA
SC-2024-341-2074,2024-10-23 00:00:00,85,64.8,24,185,LOT341,EMEA
SC-2024-341-2074,2024-11-03 00:00:00,83,65.2,24,185,LOT341,EMEA
SC-2024-341-2074,2024-11-13 00:00:00,85,82.3,19,185,LOT341,EMEA
SC-2024-341-2074,2024-11-22 00:00:00,92,74.2,20,185,LOT341,EMEA
SC-2024-341-2075,2024-10-06 00:00:00,84,90.2,20,253,LOT341,EMEA
SC-2024-341-2075,2024-10-16 00:00:00,25,60.6,22,253,LOT341,EMEA
SC-2024-341-2075,2024-10-26 00:00:00,87,67.1,20,253,LOT341,EMEA
SC-2024-341-2075,2024-11-04 00:00:00,54,77.6,21,253,LOT341,EMEA
SC-2024-341-2075,2024-11-12 00:00:00,51,78.6,24,253,LOT341,EMEA
SC-2024-341-2075,2024-11-23 00:00:00,88,63.3,21,253,LOT341,EMEA
SC-2024-341-2076,2024-10-02 00:00:00,87,93.7,19,315,LOT341,EMEA
SC-2024-341-2076,2024-10-15 00:00:00,89,60.1,24,315,LOT341,EMEA
SC-2024-341-2076,2024-10-21 00:00:00,67,83.3,19,315,LOT341,EMEA
SC-2024-341-2076,2024-11-01 00:00:00,36,73.2,23,315,LOT341,EMEA
SC-2024-341-2076,2024-11-10 00:00:00,84,77.8,22,315,LOT341,EMEA
SC-2024-341-2076,2024-11-24 00:00:00,89,80.9,25,315,LOT341,EMEA
SC-2024-341-2077,2024-10-01 00:00:00,83,64.3,21,231,LOT341,EMEA
SC-2024-341-2077,2024-10-14 00:00:00,92,92.5,21,231,LOT341,EMEA
SC-2024-341-2077,2024-10-23 00:00:00,12,71.7,22,231,LOT341,EMEA
SC-2024-341-2077,2024-10-31 00:00:00,92,63.3,20,231,LOT341,EMEA
SC-2024-341-2077,2024-11-14 00:00:00,75,61.8,21,231,LOT341,EMEA
SC-2024-341-2077,2024-11-22 00:00:00,92,66.6,20,231,LOT341,EMEA
SC-2024-341-2078,2024-10-01 00:00:00,84,72.1,24,141,LOT341,EMEA
SC-2024-341-2078,2024-10-16 00:00:00,24,78.8,22,141,LOT341,EMEA
SC-2024-341-2078,2024-10-24 00:00:00,89,88.1,25,141,LOT341,EMEA
SC-2024-341-2078,2024-11-03 00:00:00,43,86.4,22,141,LOT341,EMEA
SC-2024-341-2078,2024-11-13 00:00:00,92,62.4,20,141,LOT341,EMEA
SC-2024-341-2078,2024-11-24 00:00:00,96,66.3,21,141,LOT341,EMEA
SC-2024-341-2079,2024-10-01 00:00:00,85,81.2,21,189,LOT341,EMEA
SC-2024-341-2079,2024-10-14 00:00:00,58,78.9,20,189,LOT341,EMEA
SC-2024-341-2079,2024-10-24 00:00:00,82,60.7,24,189,LOT341,EMEA
SC-2024-341-2079,2024-11-03 00:00:00,83,82.0,24,189,LOT341,EMEA
SC-2024-341-2079,2024-11-12 00:00:00,5,91.7,19,189,LOT341,EMEA
SC-2024-341-2079,2024-11-22 00:00:00,88,92.7,25,189,LOT341,EMEA
SC-2024-341-2080,2024-10-04 00:00:00,83,81.9,18,186,LOT341,EMEA
SC-2024-341-2080,2024-10-15 00:00:00,86,68.5,23,186,LOT341,EMEA
SC-2024-341-2080,2024-10-22 00:00:00,88,80.8,24,186,LOT341,EMEA
SC-2024-341-2080,2024-11-01 00:00:00,84,74.6,25,186,LOT341,EMEA
SC-2024-341-2080,2024-11-12 00:00:00,25,85.7,22,186,LOT341,EMEA
SC-2024-341-2080,2024-11-20 00:00:00,90,83.3,24,186,LOT341,EMEA
SC-2024-341-2081,2024-10-01 00:00:00,92,80.7,23,133,LOT341,EMEA
SC-2024-341-2081,2024-10-12 00:00:00,91,70.8,21,133,LOT341,EMEA
SC-2024-341-2081,2024-10-26 00:00:00,26,94.6,25,133,LOT341,EMEA
SC-2024-341-2081,2024-11-04 00:00:00,82,74.8,23,133,LOT341,EMEA
SC-2024-341-2081,2024-11-13 00:00:00,91,92.0,21,133,LOT341,EMEA
SC-2024-341-2081,2024-11-25 00:00:00,93,63.7,25,133,LOT341,EMEA
SC-2024-341-2082,2024-10-06 00:00:00,83,77.8,20,330,LOT341,EMEA
SC-2024-341-2082,2024-10-12 00:00:00,89,71.3,18,330,LOT341,EMEA
SC-2024-341-2082,2024-10-22 00:00:00,40,63.3,23,330,LOT341,EMEA
SC-2024-341-2082,2024-11-04 00:00:00,87,81.6,19,330,LOT341,EMEA
SC-2024-341-2082,2024-11-15 00:00:00,88,64.5,20,330,LOT341,EMEA
SC-2024-341-2082,2024-11-23 00:00:00,91,93.8,21,330,LOT341,EMEA
SC-2024-341-2083,2024-10-02 00:00:00,85,95.0,20,204,LOT341,EMEA
SC-2024-341-2083,2024-10-12 00:00:00,91,90.6,23,204,LOT341,EMEA
SC-2024-341-2083,2024-10-21 00:00:00,83,71.6,21,204,LOT341,EMEA
SC-2024-341-2083,2024-11-04 00:00:00,91,58.8,25,204,LOT341,EMEA
SC-2024-341-2083,2024-11-14 00:00:00,92,87.8,20,204,LOT341,EMEA
SC-2024-341-2083,2024-11-24 00:00:00,90,63.3,25,204,LOT341,EMEA
SC-2024-341-2084,2024-10-02 00:00:00,52,75.0,18,311,LOT341,EMEA
SC-2024-341-2084,2024-10-15 00:00:00,86,84.3,20,311,LOT341,EMEA
SC-2024-341-2084,2024-10-24 00:00:00,41,78.0,19,311,LOT341,EMEA
SC-2024-341-2084,2024-11-02 00:00:00,92,66.4,24,311,LOT341,EMEA
SC-2024-341-2084,2024-11-13 00:00:00,86,72.9,18,311,LOT341,EMEA
SC-2024-341-2084,2024-11-21 00:00:00,94,89.1,19,311,LOT341,EMEA
SC-2024-341-2085,2024-10-06 00:00:00,92,71.1,22,295,LOT341,EMEA
SC-2024-341-2085,2024-10-15 00:00:00,25,92.8,25,295,LOT341,EMEA
SC-2024-341-2085,2024-10-21 00:00:00,84,73.6,19,295,LOT341,EMEA
SC-2024-341-2085,2024-11-01 00:00:00,69,73.5,18,295,LOT341,EMEA
SC-2024-341-2085,2024-11-12 00:00:00,85,85.1,21,295,LOT341,EMEA
SC-2024-341-2085,2024-11-20 00:00:00,89,74.4,19,295,LOT341,EMEA
SC-2024-341-2086,2024-10-06 00:00:00,90,72.4,19,241,LOT341,EMEA
SC-2024-341-2086,2024-10-16 00:00:00,89,71.5,24,241,LOT341,EMEA
SC-2024-341-2086,2024-10-22 00:00:00,82,70.1,23,241,LOT341,EMEA
SC-2024-341-2086,2024-11-03 00:00:00,5,72.8,23,241,LOT341,EMEA
SC-2024-341-2086,2024-11-12 00:00:00,9,84.8,20,241,LOT341,EMEA
SC-2024-341-2086,2024-11-20 00:00:00,92,65.6,18,241,LOT341,EMEA
SC-2024-341-2087,2024-10-06 00:00:00,90,66.0,22,163,LOT341,EMEA
SC-2024-341-2087,2024-10-14 00:00:00,83,65.1,24,163,LOT341,EMEA
SC-2024-341-2087,2024-10-22 00:00:00,43,65.2,24,163,LOT341,EMEA
SC-2024-341-2087,2024-11-02 00:00:00,82,90.3,23,163,LOT341,EMEA
SC-2024-341-2087,2024-11-15 00:00:00,90,82.4,21,163,LOT341,EMEA
SC-2024-341-2087,2024-11-21 00:00:00,91,80.9,21,163,LOT341,EMEA
SC-2024-341-2088,2024-10-01 00:00:00,87,91.3,22,179,LOT341,EMEA
SC-2024-341-2088,2024-10-11 00:00:00,54,78.3,24,179,LOT341,EMEA
SC-2024-341-2088,2024-10-22 00:00:00,88,86.3,23,179,LOT341,EMEA
SC-2024-341-2088,2024-11-02 00:00:00,83,73.1,23,179,LOT341,EMEA
SC-2024-341-2088,2024-11-12 00:00:00,90,81.8,23,179,LOT341,EMEA
SC-2024-341-2088,2024-11-23 00:00:00,94,65.9,25,179,LOT341,EMEA
SC-2024-341-2089,2024-10-01 00:00:00,9,63.2,22,328,LOT341,EMEA
SC-2024-341-2089,2024-10-16 00:00:00,88,62.0,22,328,LOT341,EMEA
SC-2024-341-2089,2024-10-21 00:00:00,85,82.1,18,328,LOT341,EMEA
SC-2024-341-2089,2024-10-31 00:00:00,84,69.1,19,328,LOT341,EMEA
SC-2024-341-2089,2024-11-14 00:00:00,16,88.8,23,328,LOT341,EMEA
SC-2024-341-2089,2024-11-20 00:00:00,96,86.7,23,328,LOT341,EMEA
SC-2024-341-2090,2024-10-01 00:00:00,26,81.1,18,320,LOT341,EMEA
SC-2024-341-2090,2024-10-13 00:00:00,69,59.9,20,320,LOT341,EMEA
SC-2024-341-2090,2024-10-26 00:00:00,87,66.0,23,320,LOT341,EMEA
SC-2024-341-2090,2024-11-04 00:00:00,88,78.4,20,320,LOT341,EMEA
SC-2024-341-2090,2024-11-14 00:00:00,82,63.8,22,320,LOT341,EMEA
SC-2024-341-2090,2024-11-24 00:00:00,93,72.2,20,320,LOT341,EMEA
SC-2024-341-2091,2024-10-02 00:00:00,14,77.1,21,309,LOT341,EMEA
SC-2024-341-2091,2024-10-14 00:00:00,89,64.7,24,309,LOT341,EMEA
SC-2024-341-2091,2024-10-21 00:00:00,84,74.4,19,309,LOT341,EMEA
SC-2024-341-2091,2024-11-04 00:00:00,91,83.7,25,309,LOT341,EMEA
SC-2024-341-2091,2024-11-15 00:00:00,94,72.3,22,309,LOT341,EMEA
SC-2024-341-2091,2024-11-24 00:00:00,90,82.7,25,309,LOT341,EMEA
SC-2024-341-2092,2024-10-05 00:00:00,51,68.1,21,250,LOT341,EMEA
SC-2024-341-2092,2024-10-12 00:00:00,86,85.6,25,250,LOT341,EMEA
SC-2024-341-2092,2024-10-21 00:00:00,87,78.8,18,250,LOT341,EMEA
SC-2024-341-2092,2024-11-05 00:00:00,66,63.8,21,250,LOT341,EMEA
SC-2024-341-2092,2024-11-15 00:00:00,89,72.9,20,250,LOT341,EMEA
SC-2024-341-2092,2024-11-21 00:00:00,96,86.9,19,250,LOT341,EMEA
SC-2024-341-2093,2024-10-01 00:00:00,86,65.3,20,194,LOT341,EMEA
SC-2024-341-2093,2024-10-16 00:00:00,73,73.2,22,194,LOT341,EMEA
SC-2024-341-2093,2024-10-22 00:00:00,70,75.3,22,194,LOT341,EMEA
SC-2024-341-2093,2024-11-03 00:00:00,65,90.1,22,194,LOT341,EMEA
SC-2024-341-2093,2024-11-12 00:00:00,91,62.8,21,194,LOT341,EMEA
SC-2024-341-2093,2024-11-24 00:00:00,93,92.5,18,194,LOT341,EMEA
SC-2024-341-2094,2024-10-05 00:00:00,89,69.7,21,203,LOT341,EMEA
SC-2024-341-2094,2024-10-13 00:00:00,87,92.5,18,203,LOT341,EMEA
SC-2024-341-2094,2024-10-21 00:00:00,91,80.7,19,203,LOT341,EMEA
SC-2024-341-2094,2024-10-31 00:00:00,85,85.2,18,203,LOT341,EMEA
SC-2024-341-2094,2024-11-10 00:00:00,28,90.4,24,203,LOT341,EMEA
SC-2024-341-2094,2024-11-20 00:00:00,88,83.0,24,203,LOT341,EMEA
SC-2024-341-2095,2024-10-01 00:00:00,42,87.1,24,142,LOT341,EMEA
SC-2024-341-2095,2024-10-16 00:00:00,86,61.2,24,142,LOT341,EMEA
SC-2024-341-2095,2024-10-26 00:00:00,90,58.3,20,142,LOT341,EMEA
